datetime,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL,RSI_AAPL,MA100_AAPL,MA200_AAPL,BBL_AAPL,BBM_AAPL,BBU_AAPL,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,volume_GOOGL,RSI_GOOGL,OBV_GOOGL,MACD_GOOGL,MACD_signal_GOOGL,MACD_hist_GOOGL,TARGET_close_AAPL
2018-07-10,47.6775,47.82,47.545,47.5875,63756400.0,58.663573946838525,44.92754997,43.357499985000004,45.380611463900976,46.758750049999996,48.136888636099016,58.4995,58.675,58.128,58.357,21334000.0,59.226707028350866,8904801596.0,0.4510845704716857,0.4784317042562093,-0.02734713378452358,47.5875
2018-07-11,47.125,47.445,46.9025,46.97,75326000.0,52.15833579262142,44.96477497,43.402487485,45.45787044727147,46.703750050000004,47.94962965272854,57.781,59.021999,57.7685,58.573,33252000.0,60.334691583983265,8938053596.0,0.5096364780653175,0.48467265901803097,0.024963819047286562,46.97
2018-07-12,47.3825,47.8525,47.3275,47.7575,72164400.0,58.4815020351492,45.011274969999995,43.453087485,45.44868466711701,46.70787505,47.96706543288299,58.743,60.099499,58.655,60.063,44148000.0,66.99704857344028,8982201596.0,0.6685630554897841,0.5214507383123816,0.14711231717740247,47.7575
2018-07-13,47.77,47.96,47.725,47.8325,50055600.0,59.03678927707905,45.059974970000006,43.500824985,45.43329798545475,46.714500050000005,47.99570211454526,60.14,60.522,59.7645,60.221,32612000.0,67.61816641260961,9014813596.0,0.7980632166572121,0.5767732339813477,0.22128998267586442,47.8325
2018-07-16,47.88,48.1625,47.605,47.7275,60172400.0,57.86986875293444,45.109574970000004,43.546674985,45.40062492130248,46.74037505,48.080125178697514,60.1905,60.4355,59.67,59.8255,26784000.0,64.3532948990923,8988029596.0,0.85887886182649,0.6331943595503762,0.2256845022761138,47.7275
2018-07-17,47.4375,47.9675,47.3,47.8625,62138000.0,58.99218268718558,45.15694997000001,43.594387485,45.359105196532695,46.77425005,48.1893949034673,59.137,60.938,59.099998,60.654,40162000.0,67.85476206123397,9028191596.0,0.962829821867075,0.699121452013716,0.263708369853359,47.8625
2018-07-18,47.945,47.95,47.4825,47.6,65573600.0,55.87529200054503,45.19419997,43.639737485000005,45.38385044860626,46.83312505,48.28239965139374,60.4265,61.079498,60.228,60.6455,38948000.0,67.78120048656531,8989243596.0,1.0326223994274457,0.765821641496462,0.2668007579309837,47.6
2018-07-19,47.4225,48.1375,47.4225,47.97,81147200.0,59.151422152912424,45.22647497,43.687324985000004,45.37324036591187,46.90037505,48.42750973408813,60.3325,60.824,59.8865,59.955,38338000.0,61.9095799198387,8950905596.0,1.020452796098077,0.816747872416785,0.2037049236812919,47.97
2018-07-20,47.945,48.1075,47.5425,47.86,82704800.0,57.77795859668147,45.259099969999994,43.733524985,45.41415073456591,46.97512505,48.5360993654341,59.962,60.5385,59.8295,59.894,37938000.0,61.4035305310788,8912967596.0,0.9944230180354978,0.8522829015405277,0.14214011649497016,47.86
2018-07-23,47.67,47.99,47.39,47.9025,63957600.0,58.18197260228247,45.29282497,43.781187485000004,45.48724413448618,47.05875005,48.63025596551382,59.783,60.755,59.6005,60.55,65446000.0,64.74132592873431,8978413596.0,1.015027345558714,0.8848317903441649,0.13019555521454906,47.9025
2018-07-24,48.1125,48.415,48.012501,48.25,74791600.0,61.43164010009048,45.33782497,43.828199985,45.70404527836196,47.19412505,48.68420482163803,63.55,63.75,62.207,62.9075,107600000.0,73.58290346469433,9086013596.0,1.2076657520733818,0.9493985826900083,0.25826716938337346,48.25
2018-07-25,48.265,48.7125,48.1075,48.705,66839600.0,65.24046188087033,45.384349949999994,43.877599985,45.7834594025665,47.32400005,48.864540697433505,62.631,63.912,62.4525,63.797,51104000.0,76.02570693244256,9137117596.0,1.4157879708290508,1.042676460317817,0.3731115105112339,48.705
2018-07-26,48.6525,48.99,48.4025,48.5525,76304000.0,62.99498499921585,45.427824949999994,43.925562485,45.93891301967596,47.449625000000005,48.96033698032405,63.359,64.37,63.15,64.275,54686000.0,77.24350543543534,9191803596.0,1.6008434075085134,1.1543098497559563,0.4465335577525571,48.5525
2018-07-27,48.7475,48.7975,47.525,47.745,96096000.0,52.65960340784931,45.46359995000001,43.96941248499999,46.086354352342155,47.518125000000005,48.949895647657854,64.456,64.572,62.2245,62.6445,48362000.0,65.09660303474392,9143441596.0,1.5975182549638376,1.2429515307975327,0.35456672416630486,47.745
2018-07-30,47.975,48.049999,47.2675,47.4775,84118000.0,49.747810721050406,45.50079995,44.011112485000005,46.263565306606594,47.578125,48.892684693393406,62.2525,62.6445,61.2085,61.502,43896000.0,58.191314585264706,9099545596.0,1.4855681410902193,1.2914748528560702,0.19409328823414906,47.4775
2018-07-31,47.575,48.035,47.335,47.5725,157492000.0,50.788530252323596,45.53417494999999,44.053974985,46.352337396775496,47.617,48.8816626032245,61.5855,62.060501,60.8095,61.361,39382000.0,57.38231343480053,9060163596.0,1.369680523199598,1.307115986924776,0.06256453627482217,47.5725
2018-08-01,49.7825,50.44,49.3275,50.375,271742800.0,70.31767796005508,45.587974949999996,44.10961248500001,46.29027974487238,47.83675,49.383220255127625,61.9555,62.295,61.247,61.6495,36994000.0,58.649054368702735,9097157596.0,1.286290731140575,1.3029509357679359,-0.016660204627360953,50.375
2018-08-02,50.145,52.095001,50.087502,51.8475,249616000.0,75.76061096673729,45.652149949999995,44.168999985,45.906067658307336,48.111625000000004,50.31718234169267,60.925,62.2205,60.903,62.056499,34704000.0,60.435681131180814,9131861596.0,1.238765421337746,1.290113832881898,-0.05134841154415204,51.8475
2018-08-03,51.7575,52.185,51.37,51.9975,133789600.0,76.23861062520619,45.722199950000004,44.228399984999996,45.64461540851921,48.361875,51.07913459148079,62.259,62.326,61.471,61.908,21264000.0,59.42678719598694,9110597596.0,1.1755674330724233,1.2672045529200031,-0.09163711984757983,51.9975
2018-08-06,52.0,52.3125,51.7675,52.2675,101701600.0,77.11347932650621,45.798774949999995,44.290037485,45.41214728413995,48.593,51.77385271586006,62.080502,62.123,61.5265,61.8835,22114000.0,59.25104528470098,9088483596.0,1.110702143883664,1.2359040711127354,-0.12520192722907142,52.2675
2018-08-07,52.33,52.375,51.69,51.7775,102349600.0,71.93693454722126,45.869924950000005,44.353949985,45.37200951028949,48.802499999999995,52.2329904897105,62.6005,63.304,62.59,62.792,42506000.0,63.555061032339715,9130989596.0,1.1196971207997848,1.2126626810501453,-0.09296556025036051,51.7775
2018-08-08,51.5125,51.9525,51.13,51.8125,90102000.0,72.08110113176649,45.94299995,44.417699985,45.48454414593303,49.044624999999996,52.604705854066964,62.836,63.586,62.606,63.066502,34344000.0,64.76600630449971,9165333596.0,1.1358819816793684,1.19730654117599,-0.06142455949662162,51.8125
2018-08-09,52.3825,52.445,51.8,52.22,93970400.0,73.77061536335876,46.02694995000001,44.483587485,45.50473262693432,49.26775,53.03076737306568,63.1365,63.598,63.0050011,63.223,27326000.0,65.47041802182041,9192659596.0,1.1481020751698736,1.1874656479747667,-0.03936357280489311,52.22
2018-08-10,51.84,52.275,51.6675,51.8825,98444800.0,69.99274177020689,46.10767495,44.546624985,45.60351109622152,49.47025000000001,53.3369889037785,62.959,63.060001,62.358,62.6255,26602000.0,60.49745102451374,9166057596.0,1.0969286204952553,1.1693582424788644,-0.07242962198360914,51.8825
2018-08-13,52.3275,52.7375,51.925,52.2175,103563600.0,71.55014063365029,46.20167495,44.612199985,45.73847526864046,49.69475,53.65102473135954,62.56,63.2985,62.3515,62.432,27500000.0,58.93617338145979,9138557596.0,1.0288989495052192,1.1412663838841355,-0.11236743437891628,52.2175
2018-08-14,52.54,52.64,52.064999,52.4375,82992000.0,72.55744482488673,46.30392495,44.677624985,45.88915854196823,49.923500000000004,53.95784145803178,62.625,63.029499,61.977,62.907,28080000.0,61.558804858142196,9166637596.0,1.0017657434645386,1.1133662558002162,-0.11160051233567758,52.4375
2018-08-15,52.305,52.685,52.0825,52.56,115230400.0,73.12797549417563,46.417174949999996,44.736612484999995,46.12917505017299,50.171499999999995,54.213824949827,62.214,62.599,61.312,61.611,37052000.0,51.831968112809214,9129585596.0,0.8657067843903334,1.0638343615182397,-0.1981275771279063,52.56
2018-08-16,52.9375,53.4525,52.8675,53.33,114001600.0,76.44318072571873,46.51854994999999,44.794862484999996,46.30682544228391,50.439499999999995,54.57217455771608,62.099499,62.185,60.9815,61.203,32176000.0,49.19651305803521,9097409596.0,0.716695271903248,0.9944065435952415,-0.2777112716919935,53.33
2018-08-17,53.36,54.4875,53.29,54.395,141708000.0,80.10002259966643,46.641649959999995,44.85553748499999,46.470860756870366,50.76625,55.06163924312963,61.102,61.3475,60.2,60.7925,33092000.0,46.62766025566892,9064317596.0,0.5590344541780041,0.9073321257117941,-0.34829767153379,54.395
2018-08-20,54.525,54.795,53.7775,53.865,121150800.0,73.94788247309646,46.76409996,44.91624998499999,46.77775719717529,51.064375,55.350992802824706,61.033001,61.2955,60.435,61.0975,22218000.0,48.76816488419887,9086535596.0,0.45347074280719113,0.8165598491308735,-0.3630891063236824,53.865
2018-08-21,54.2,54.2975,53.5075,53.76,104639200.0,72.75565682952347,46.882249959999996,44.974912485,47.104237068413596,51.339875000000006,55.57551293158642,61.151,61.638,60.7515,60.8705,23082000.0,47.2493444958419,9063453596.0,0.3474881114732824,0.7227455015993554,-0.37525739012607295,53.76
2018-08-22,53.525,54.09,53.46,53.7625,76072400.0,72.76691492564275,47.00317496,45.028099985,47.413018579203495,51.59275,55.77248142079651,60.711,61.3265,60.661,61.087502,22296000.0,48.88810157030472,9085749596.0,0.2778040087304916,0.6337572030255827,-0.3559531942950911,53.7625
2018-08-23,53.6625,54.2625,53.65,53.8725,75532800.0,73.28991439710373,47.12092496,45.079649984999996,47.81178091808283,51.85875,55.90571908191717,60.994,61.7585,60.9675,61.057999,24666000.0,48.66673803463937,9061083596.0,0.21768882841941206,0.5505435281043486,-0.33285469968493653,53.8725
2018-08-24,54.15,54.225,53.7775,54.040001,73905600.0,74.10541222989451,47.23229997000001,45.13133748999999,48.492648009154884,52.173500049999994,55.854352090845104,61.3,61.87,61.070999,61.8375,24454000.0,54.525502028289154,9085537596.0,0.23029167201136858,0.4864931568857526,-0.25620148487438404,54.040001
2018-08-27,54.2875,54.685,54.0825,54.485,82100400.0,76.18564823934099,47.34514997,45.183462485,49.406866180275124,52.52387505,55.64088391972488,62.207,62.8935,62.034,62.8135,28580000.0,60.59044228043447,9114117596.0,0.31539883810749814,0.45227429313010176,-0.13687545502260362,54.485
2018-08-28,54.7525,55.135,54.73,54.925,91107200.0,78.0622575494647,47.473449959999996,45.238237485000006,50.5623351869228,52.891500050000005,55.22066491307721,62.795,62.828,62.1485,62.293,27330000.0,56.2795715890207,9086787596.0,0.3369625854693368,0.4292119515979488,-0.09224936612861201,54.925
2018-08-29,55.037498,55.8725,54.8525,55.745,109019200.0,81.05801381979937,47.60577496,45.298624985,50.81509539266457,53.160000049999994,55.50490470733542,62.75,63.3585,62.64,63.2325,36926000.0,61.591464976646485,9123713596.0,0.42496309881016003,0.42836218104039103,-0.0033990822302309986,55.745
2018-08-30,55.8125,57.064999,55.6,56.2575,195175200.0,82.65248446874791,47.73522496,45.36244998499999,50.75781692697631,53.38050005,56.00318317302369,63.17,63.4745,62.3605,62.722,30104000.0,57.50318625909987,9093609596.0,0.44834283890556037,0.43235831261342494,0.015984526292135426,56.2575
2018-08-31,56.6275,57.2175,56.5,56.9075,173360400.0,84.44131083858255,47.87319996,45.43281248500001,50.66917850219005,53.62600005,56.582821597809954,62.6105,62.6275,61.2875,61.59,42308000.0,49.63548915226382,9051301596.0,0.37124898469078005,0.42013644702889597,-0.04888746233811592,56.9075
2018-09-04,57.1025,57.295,56.6575,57.09,109560400.0,84.91175052850711,48.008749959999996,45.506912485,50.62043700575503,53.86712504999999,57.113813094244954,61.126,61.3935,60.328,60.5655,41458000.0,43.795222473199075,9009843596.0,0.22489056347189518,0.38108727031749584,-0.15619670684560066,57.09
2018-09-05,57.2475,57.4175,56.275,56.7175,133332000.0,79.61997882012388,48.139099959999996,45.576624984999995,50.790186398664346,54.114125050000006,57.438063701335665,60.461,60.7435,58.767,59.955,53988000.0,40.720460891635184,8955855596.0,0.0589585746141168,0.31666153117682005,-0.25770295656270326,56.7175
2018-09-06,56.5575,56.8375,55.325,55.775,137160000.0,68.06209365422278,48.25729996,45.64281248499999,51.08986589520203,54.31225005,57.534634204797975,59.9285,59.9495,58.1805,59.1995,46854000.0,37.236398949323764,8909001596.0,-0.13198481921592276,0.2269322610982715,-0.3589170803141942,55.775
2018-09-07,55.4625,56.3425,55.1775,55.325,150479200.0,63.334779963116254,48.364949960000004,45.706962485000005,51.36637447547177,54.46750005,57.568625624528224,58.6,59.4275,58.4635,58.8795,32658000.0,35.83773329994554,8876343596.0,-0.305607309319619,0.1204243470146934,-0.4260316563343124,55.325
2018-09-10,55.2375,55.4625,54.1175,54.5825,158066000.0,56.37687141113559,48.46617496,45.76344998500001,51.73714147296414,54.60250005,57.46785862703587,59.21,59.333,58.5305,58.753,27670000.0,35.273677326788516,8848673596.0,-0.4482447894940904,0.006690519712936635,-0.45493530920702707,54.5825
2018-09-11,54.5025,56.075001,54.14,55.9625,142996000.0,64.24008748534857,48.593799960000005,45.824562484999994,52.08747240880676,54.78975005000001,57.49202769119326,58.555,59.547,58.2975,59.4995,29254000.0,41.159189787257915,8877927596.0,-0.49533974074765297,-0.09371553237918129,-0.4016242083684717,55.9625
2018-09-12,56.235,56.25,54.96,55.2675,197114800.0,58.51909468933441,48.73217496,45.882187485,52.449063837506486,54.93125005,57.41343626249352,59.099998,59.5345,58.308,58.58,35716000.0,36.72902979317184,8842211596.0,-0.5999430245987654,-0.19496103082309812,-0.40498199377566724,55.2675
2018-09-13,55.88,57.087502,55.6425,56.6025,166825600.0,64.9720811834315,48.88509996,45.94758748499999,52.802735599088976,55.13337505,57.46401450091102,58.985,59.393,58.461,59.107,40068000.0,40.67057317996746,8882279596.0,-0.6330203207829825,-0.28257288881507503,-0.3504474319679075,56.6025
2018-09-14,56.4375,56.71,55.63,55.96,127997200.0,60.12434024283921,49.03734996,46.011049985,53.06284401081304,55.26487505,57.46690608918696,59.4,59.4,58.676,58.899,24176000.0,39.62144269766478,8858103596.0,-0.6683142671292188,-0.3597211644779038,-0.308593102651315,55.96
2018-09-17,55.5375,55.7375,54.3175,54.47,148780400.0,50.68045043512506,49.17292496,46.071549985000004,53.07228418482383,55.268625050000004,57.46496591517618,58.8885,59.091,57.923,57.9915,34096000.0,35.33829732345626,8824007596.0,-0.7607432647836276,-0.43992558453904856,-0.3208176802445791,54.47
2018-09-18,54.4475,55.4625,54.28,54.56,126286800.0,51.17927261664517,49.30797496,46.129537485,53.17605744744442,55.30337505,57.43069265255558,58.133,59.066502,58.071499,58.3555,32314000.0,38.22298553243405,8856321596.0,-0.7954526701848437,-0.5110310016682076,-0.2844216685166361,54.56
2018-09-19,54.625,54.905,53.825,54.5925,108495200.0,51.37054470329319,49.44809996,46.188687485,53.30951067935892,55.345000049999996,57.38048942064107,58.448,58.8135,57.931,58.7135,25962000.0,41.01035079279222,8882283596.0,-0.7850232565227273,-0.5658294526391116,-0.21919380388361576,54.5925
2018-09-20,55.060001,55.57,54.7875,55.0074997,106435200.0,53.85657426745485,49.585024956999995,46.2514749835,53.4968477865029,55.407250035000004,57.31765228349711,59.033501,59.7,58.8125,59.5785,29244000.0,47.208330214256556,8911527596.0,-0.6989030805022907,-0.5924441782117474,-0.10645890229054322,55.0074997
2018-09-21,55.195,55.34,54.3225,54.415,384986800.0,49.93184643167194,49.706424956999996,46.3114999835,53.59793440678253,55.434375035,57.270815663217476,59.746,59.829,58.603,58.606,91222000.0,41.88056547501294,8820305596.0,-0.7010436482298417,-0.6141640722153663,-0.08687957601447538,54.415
2018-09-24,54.205,55.315,54.1575,55.1975,110773600.0,54.63385672199739,49.816974957,46.376224983499995,53.7655530491822,55.492249985,57.2189469208178,57.9705,59.2595,57.575,58.978,31150000.0,44.46253132775927,8851455596.0,-0.6650564161277259,-0.6243425409978383,-0.04071387512988767,55.1975
2018-09-25,54.9375,55.705,54.925,55.5475,98217600.0,56.59725142143301,49.930224957,46.4423124835,53.88167631876337,55.545374985,57.209073651236636,59.2125,59.843,58.7045,59.6945,33152000.0,49.1484154291581,8884607596.0,-0.5721256056075177,-0.6138991539197742,0.04177354831225655,55.5475
2018-09-26,55.25,55.9375,54.94,55.105,95938800.0,53.447795974267486,50.021699957,46.5061249835,53.90229077010127,55.554374985,57.20645919989874,59.6845,60.362,59.27,59.703,37650000.0,49.2031711469883,8922257596.0,-0.4921185534266357,-0.5895430338211466,0.0974244803945109,55.105
2018-09-27,55.955,56.61,55.885,56.2375,120724800.0,59.6382158026647,50.121174957,46.571474983499996,53.901793656436766,55.578999984999996,57.256206313563226,60.0,60.843,59.9025,60.368,36274000.0,53.42825114354129,8958531596.0,-0.3707783438441652,-0.5457900958257503,0.17501175198158514,56.2375
2018-09-28,56.1975,56.46,56.0050011,56.435,91717600.0,60.621662454026435,50.220399957,46.6390249835,53.89459982805192,55.587874985000006,57.28115014194809,60.2045,60.4225,59.8915,60.354,35612000.0,53.32768723182055,8922919596.0,-0.2726026429593844,-0.49115260525247717,0.21854996229309276,56.435
2018-10-01,56.9875,57.355,56.5875,56.815,94403200.0,62.51421621751468,50.320149957000005,46.7077624785,53.90397028254345,55.583249984999995,57.26252968745654,60.65,61.21,60.1595,60.4265,33164000.0,53.812517963597145,8956083596.0,-0.18679430018118381,-0.4302809442382185,0.24348664405703468,56.815
2018-10-02,56.8125,57.5,56.6575,57.32,99152800.0,64.92667682303656,50.418249957,46.7790874785,53.87177223689571,55.59474998500001,57.317727733104306,60.3335,61.226,59.983,60.382,40180000.0,53.4455324559069,8915903596.0,-0.12098668917055733,-0.3684220932246863,0.24743540405412895,57.32
2018-10-03,57.5125,58.3675,57.445,58.017502,114619200.0,67.99080642010182,50.526949976999994,46.8517124885,53.691607759236106,55.659750085,57.62789241076389,60.6,60.709,60.1075,60.5765,26246000.0,54.89346828092187,8942149596.0,-0.05253358437110478,-0.30524439145397,0.2527108070828652,58.017502
2018-10-04,57.695,58.087502,56.6825,56.9975,128168000.0,59.76768177428491,50.626549997000005,46.916174988499996,53.66809706231994,55.720875085,57.77365310768007,60.2515,60.295,58.1925,58.8535,46576000.0,42.33274304971714,8895573596.0,-0.1357508545781343,-0.27134568407880283,0.13559482950066853,56.9975
2018-10-05,56.99,57.1025,55.145,56.072498,134322000.0,53.45386303957221,50.721174977000004,46.9783624785,53.70844648317742,55.758249985,57.80805348682258,58.8,59.099998,57.716,58.3915,31852000.0,39.708982575373085,8863721596.0,-0.2362572531212166,-0.2643279978872856,0.028070744766069022,56.072498
2018-10-08,55.5525,56.2,55.049999,55.9425,118655600.0,52.61267180659711,50.810149996999996,47.0401374785,53.84799054694743,55.826249985000004,57.80450942305258,58.0,58.793,56.77,57.796,46190000.0,36.563281741804325,8817531596.0,-0.3598134656193963,-0.28342509143370775,-0.07638837418568856,55.9425
2018-10-09,55.91,56.8175,55.5625,56.7175,107564000.0,56.96104740505257,50.909849997,47.1049624785,53.84832077967638,55.863999985,57.87967919032362,57.5655,58.077499,57.2085,57.2585,33690000.0,33.94908584706369,8783841596.0,-0.49539382053256986,-0.3258188372534802,-0.16957498327908965,56.7175
2018-10-10,56.365,56.5875,54.012501,54.09,167962400.0,42.66632392020312,50.984974997,47.1566499785,53.65865105336023,55.805124985,57.95159891663977,56.82,56.851,54.5755,54.608,58980000.0,24.606348287055056,8724861596.0,-0.8074081291336839,-0.42213669562952094,-0.38527143350416293,54.09
2018-10-11,53.63,54.875,53.080002,53.6125,212497600.0,40.668876737420625,51.052024997,47.211499978499994,53.34211924235116,55.655624984999996,57.96913072764883,53.952,55.803,53.7945,54.537,67696000.0,24.412539152843802,8657165596.0,-1.0483263694435792,-0.5473746303923326,-0.5009517390512466,53.6125
2018-10-12,55.105,55.72,54.21,55.5275,161351600.0,50.64766617764152,51.139399997,47.275887478499996,53.32419639352861,55.633999985,57.943803576471396,55.982,56.2915,54.7515,56.027,49370000.0,35.83451324626372,8706535596.0,-1.1062728384106606,-0.6591542719959982,-0.4471185664146624,55.5275
2018-10-15,55.29,55.4575,54.3175,54.34,123164000.0,45.53348930520746,51.211899997,47.3337374785,53.30393986518512,55.627499985,57.95106010481488,55.9,56.09,54.911,55.122,30074000.0,32.61118193021141,8676461596.0,-1.2112591279044054,-0.7695752431776797,-0.4416838847267257,54.34
2018-10-16,54.7325,55.7475,54.19,55.5375,116736000.0,50.91597698123678,51.296900017000006,47.399887478500005,53.40413262914113,55.67637498500001,57.94861734085889,55.674,56.8185,55.5875,56.654,38378000.0,42.104971088534754,8714839596.0,-1.1574989942837846,-0.8471599933989007,-0.31033900088488386,55.5375
2018-10-17,55.575,55.66,54.835,55.2975,91541600.0,49.852661247358625,51.378425017,47.4610499835,53.48634582768308,55.711624985,57.93690414231692,57.0,57.35,55.7,56.3795,35652000.0,40.99066382465415,8679187596.0,-1.1240857956433103,-0.9025451538477827,-0.22154064179552768,55.2975
2018-10-18,54.465,54.935,53.25,54.0050011,130325200.0,44.46688297421068,51.448725028000005,47.515787493999994,53.33230022949461,55.661500055,57.99069988050539,56.5,56.6175,54.317,54.8955,46152000.0,35.51802669166946,8633035596.0,-1.2034790355045573,-0.9627319301791376,-0.24074710532541965,54.0050011
2018-10-19,54.515,55.315,54.3575,54.8275,132314800.0,48.294977733602266,51.528250028,47.573637494,53.39043812054334,55.68212505499999,57.97381198945665,55.1855,56.047501,54.8515,55.259,41286000.0,37.71170695815124,8674321596.0,-1.2229697045069017,-1.0147794850446905,-0.20819021946221117,54.8275
2018-10-22,54.9475,55.84,54.735,55.1625,115168400.0,49.81245008891415,51.612700028,47.630699994,53.38715755412283,55.680375055,57.97359255587717,55.6255,56.084499,55.0,55.5685,27116000.0,39.59597132635743,8701437596.0,-1.1996137362949923,-1.051746335294751,-0.14786740100024143,55.1625
2018-10-23,53.9575,55.8125,53.675,55.6825,155071200.0,52.15952402344016,51.693925028,47.691174994,53.39471714990123,55.687125055,57.97953296009877,54.5645,55.9,53.9505,55.7455,37686000.0,40.70076653449619,8739123596.0,-1.1535244308720394,-1.0721019544102086,-0.08142247646183076,55.6825
2018-10-24,55.65,56.057499,53.635,53.7725,163702000.0,44.01689123939382,51.752075028,47.742124993999994,53.19093994148678,55.620500055,58.05006016851322,55.75,55.831,52.753,52.856,49286000.0,30.79772450189899,8689837596.0,-1.33477042313757,-1.124635648155681,-0.21013477498188915,53.7725
2018-10-25,54.4275,55.345,54.1875,54.95,119423200.0,49.27429743486279,51.818300028,47.799012493999996,53.12714130433403,55.55612505500001,57.98510880566599,54.014999,55.891,53.7775,55.1795,72956000.0,42.84124499386581,8762793596.0,-1.2762107826260873,-1.1549506750497622,-0.1212601075763251,54.95
2018-10-26,53.975,55.047501,53.1675,54.075001,189033600.0,45.83003647954765,51.874100037999995,47.850287499,52.96253879713885,55.438125105,57.91371141286115,52.4165,55.85,52.1115,54.1875,106438000.0,39.667164631277636,8656355596.0,-1.2949209129076706,-1.182944722621344,-0.11197619028632655,54.075001
2018-10-29,54.7975,54.9225,51.5225,53.060001,183742000.0,42.14949939791943,51.921050048,47.894225004,52.65432712978364,55.25037515500001,57.84642318021638,54.827,55.4415,50.36,51.7365,81290000.0,33.13497473911695,8575065596.0,-1.4903442809299108,-1.2444246342830574,-0.2459196466468534,53.060001
2018-10-30,52.7875,53.795,52.3175,53.325,146640000.0,43.42691936258114,51.97505004799999,47.940612499,52.508065500455025,55.050625155,57.59318480954497,51.00049973,52.545,50.6985,52.4755,59768000.0,36.52880507771194,8634833596.0,-1.5675182099395926,-1.3090433494143645,-0.25847486052522806,53.325
2018-10-31,54.22,55.1125,54.155,54.715,153435600.0,49.700885444800306,52.044125048,47.990312499,52.73663951774445,54.885500055,57.03436059225555,53.41,55.4,53.41,54.529,70916000.0,44.89816305553188,8705749596.0,-1.446306693238462,-1.336496018179184,-0.109810675059278,54.715
2018-11-01,54.7625,55.59,54.2025,55.555,233292800.0,53.08680414852718,52.118975048,48.044012499,52.86547084077149,54.81337505500001,56.761279269228524,54.57,54.995,53.891,54.299,40132000.0,44.19523842235549,8665617596.0,-1.353205856014057,-1.3398379857461586,-0.013367870267898319,55.555
2018-11-02,52.3875,53.4125,51.3575,51.87,365314800.0,40.277588515714534,52.160925047999996,48.08028749899999,52.35974081511229,54.603250155,56.846759494887706,54.45,54.9,53.383,53.5745,43438000.0,41.96640703116617,8622179596.0,-1.3226373270660048,-1.336397854010128,0.01376052694412322,51.87
2018-11-05,51.075001,51.0975,49.5425,50.3975,264654800.0,36.48881844096156,52.187900048,48.111024999,51.51445027069179,54.326000154999996,57.1375500393082,53.6265,53.6675,51.7,52.7865,45358000.0,39.62567896563639,8576821596.0,-1.3464752337070962,-1.3384133299495218,-0.008061903757574429,50.3975
